dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
10/22/2021,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0,registered,111
10/22/2021,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0,registered,120
10/22/2021,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0,registered,114
10/22/2021,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,registered,81
10/23/2021,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0,registered,64
10/23/2021,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0,registered,60
10/23/2021,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,registered,40
10/23/2021,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0,registered,31
10/23/2021,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0,registered,1
10/23/2021,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0,registered,2
10/23/2021,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,registered,12
10/23/2021,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,registered,18
10/23/2021,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,registered,56
10/23/2021,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0,registered,95
10/23/2021,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,registered,185
10/23/2021,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,registered,202
10/23/2021,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,registered,249
10/23/2021,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,registered,255
10/23/2021,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,registered,216
10/23/2021,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,registered,216
10/23/2021,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,registered,217
10/23/2021,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,registered,220
10/23/2021,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,registered,196
10/23/2021,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0,registered,140
10/23/2021,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,registered,112
10/23/2021,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,registered,75
10/23/2021,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,registered,69
10/23/2021,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,registered,31
10/24/2021,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0,registered,26
10/24/2021,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,registered,8
10/24/2021,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,registered,6
10/24/2021,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,registered,3
10/24/2021,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,registered,5
10/24/2021,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0,registered,19
10/24/2021,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,registered,83
10/24/2021,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,registered,274
10/24/2021,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,registered,378
10/24/2021,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,registered,166
10/24/2021,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,registered,82
10/24/2021,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,registered,109
10/24/2021,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,registered,156
10/24/2021,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,registered,138
10/24/2021,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,registered,143
10/24/2021,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,registered,125
10/24/2021,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,registered,242
10/24/2021,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,registered,527
10/24/2021,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,registered,428
10/24/2021,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0,registered,212
10/24/2021,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,registered,118
10/24/2021,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,registered,114
10/24/2021,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,registered,76
10/24/2021,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,registered,50
10/25/2021,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,registered,26
10/25/2021,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,registered,6
10/25/2021,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,registered,3
10/25/2021,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,registered,3
10/25/2021,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,registered,5
10/25/2021,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,registered,24
10/25/2021,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,registered,95
10/25/2021,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,registered,299
10/25/2021,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0,registered,383
10/25/2021,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,registered,194
10/25/2021,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,registered,102
10/25/2021,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,registered,120
10/25/2021,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,registered,165
10/25/2021,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,registered,161
10/25/2021,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,registered,134
10/25/2021,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,registered,171
10/25/2021,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,registered,233
10/25/2021,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,registered,517
10/25/2021,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,registered,453
10/25/2021,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,registered,294
10/25/2021,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,registered,208
10/25/2021,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,registered,169
10/25/2021,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,registered,148
10/25/2021,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,registered,79
10/26/2021,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,registered,28
10/26/2021,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,registered,9
10/26/2021,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,registered,1
10/26/2021,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,registered,3
10/26/2021,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,registered,5
10/26/2021,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,registered,21
10/26/2021,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,registered,92
10/26/2021,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,registered,284
10/26/2021,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,registered,438
10/26/2021,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,registered,226
10/26/2021,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,registered,105
10/26/2021,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,registered,132
10/26/2021,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,registered,155
10/26/2021,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,registered,62
10/26/2021,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0,registered,52
10/26/2021,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,registered,59
10/26/2021,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,registered,196
10/26/2021,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,registered,414
10/26/2021,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,registered,398
10/26/2021,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,registered,306
10/26/2021,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0,registered,180
10/26/2021,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0,registered,140
10/26/2021,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,registered,112
10/26/2021,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,registered,72
10/27/2021,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0,registered,23
10/27/2021,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0,registered,9
10/27/2021,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0,registered,5
10/27/2021,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0,registered,3
10/27/2021,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0,registered,3
10/27/2021,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,registered,14
10/27/2021,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0,registered,42
10/27/2021,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,registered,128
10/27/2021,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,registered,304
10/27/2021,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,registered,155
10/27/2021,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,registered,52
10/27/2021,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,registered,44
10/27/2021,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,registered,45
10/27/2021,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,registered,64
10/27/2021,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0,registered,76
10/27/2021,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,registered,95
10/27/2021,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,registered,193
10/27/2021,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,registered,291
10/27/2021,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,registered,226
10/27/2021,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,registered,200
10/27/2021,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,registered,171
10/27/2021,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,registered,119
10/27/2021,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,registered,97
10/27/2021,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,registered,60
10/28/2021,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,registered,40
10/28/2021,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,registered,9
10/28/2021,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,registered,3
10/28/2021,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,registered,4
10/28/2021,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,registered,5
10/28/2021,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,registered,25
10/28/2021,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,registered,74
10/28/2021,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,registered,199
10/28/2021,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,registered,361
10/28/2021,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,registered,210
10/28/2021,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,registered,102
10/28/2021,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,registered,128
10/28/2021,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,registered,167
10/28/2021,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,registered,185
10/28/2021,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,registered,152
10/28/2021,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,registered,171
10/28/2021,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,registered,262
10/28/2021,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,registered,411
10/28/2021,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,registered,332
10/28/2021,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,registered,188
10/28/2021,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,registered,131
10/28/2021,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,registered,69
10/28/2021,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,registered,32
10/28/2021,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,registered,31
10/29/2021,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,registered,19
10/29/2021,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,registered,18
10/29/2021,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,registered,16
10/29/2021,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,registered,8
10/29/2021,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,registered,1
10/29/2021,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,registered,1
10/29/2021,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,registered,1
10/29/2021,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,registered,6
10/29/2021,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,registered,16
10/29/2021,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,registered,19
10/29/2021,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,registered,12
10/29/2021,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,registered,26
10/29/2021,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,registered,44
10/29/2021,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,registered,30
10/29/2021,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,registered,29
10/29/2021,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,registered,38
10/29/2021,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,registered,19
10/29/2021,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,registered,28
10/29/2021,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,registered,37
10/29/2021,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,36
10/29/2021,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,40
10/29/2021,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,49
10/29/2021,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,registered,44
10/29/2021,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,registered,33
10/30/2021,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,registered,47
10/30/2021,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,registered,34
10/30/2021,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,registered,43
10/30/2021,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,registered,26
10/30/2021,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,registered,10
10/30/2021,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,registered,4
10/30/2021,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,registered,8
10/30/2021,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0,registered,15
10/30/2021,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,registered,60
10/30/2021,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,registered,92
10/30/2021,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,registered,125
10/30/2021,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,registered,182
10/30/2021,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,registered,229
10/30/2021,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,registered,232
10/30/2021,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,registered,209
10/30/2021,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,registered,202
10/30/2021,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,registered,213
10/30/2021,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,registered,191
10/30/2021,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,registered,162
10/30/2021,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,registered,125
10/30/2021,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,registered,74
10/30/2021,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0,registered,75
10/30/2021,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0,registered,58
10/30/2021,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0,registered,30
10/31/2021,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0,registered,20
10/31/2021,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,registered,8
10/31/2021,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0,registered,3
10/31/2021,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,registered,3
10/31/2021,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,registered,5
10/31/2021,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0,registered,18
10/31/2021,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0,registered,82
10/31/2021,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0,registered,216
10/31/2021,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0,registered,355
10/31/2021,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,registered,197
10/31/2021,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,registered,87
10/31/2021,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,registered,97
10/31/2021,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,registered,140
10/31/2021,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,registered,128
10/31/2021,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,registered,119
10/31/2021,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,registered,141
10/31/2021,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,registered,242
10/31/2021,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,registered,442
10/31/2021,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,392
10/31/2021,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,226
10/31/2021,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,154
10/31/2021,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,registered,109
10/31/2021,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,registered,77
10/31/2021,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,registered,46
11/1/2021,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,registered,18
11/1/2021,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,registered,8
11/1/2021,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,registered,3
11/1/2021,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,registered,5
11/1/2021,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,registered,7
11/1/2021,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,registered,18
11/1/2021,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,registered,90
11/1/2021,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,registered,246
11/1/2021,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,registered,402
11/1/2021,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,registered,206
11/1/2021,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,registered,114
11/1/2021,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,registered,101
11/1/2021,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,registered,153
11/1/2021,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,registered,147
11/1/2021,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,registered,118
11/1/2021,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,registered,148
11/1/2021,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,registered,252
11/1/2021,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,registered,470
11/1/2021,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,registered,421
11/1/2021,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,registered,274
11/1/2021,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0,registered,191
11/1/2021,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0,registered,114
11/1/2021,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0,registered,91
11/1/2021,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,registered,61
11/2/2021,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0,registered,19
11/2/2021,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0,registered,8
11/2/2021,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,registered,2
11/2/2021,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0,registered,2
11/2/2021,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0,registered,4
11/2/2021,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0,registered,27
11/2/2021,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0,registered,91
11/2/2021,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0,registered,240
11/2/2021,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0,registered,452
11/2/2021,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0,registered,213
11/2/2021,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,registered,108
11/2/2021,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,registered,117
11/2/2021,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,registered,157
11/2/2021,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,registered,139
11/2/2021,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,registered,132
11/2/2021,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,registered,161
11/2/2021,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,registered,231
11/2/2021,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,registered,523
11/2/2021,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,registered,448
11/2/2021,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,registered,257
11/2/2021,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,registered,177
11/2/2021,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,registered,155
11/2/2021,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,registered,99
11/2/2021,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,registered,54
11/3/2021,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,registered,28
11/3/2021,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,registered,12
11/3/2021,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,registered,5
11/3/2021,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,registered,4
11/3/2021,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,registered,3
11/3/2021,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,registered,27
11/3/2021,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,registered,96
11/3/2021,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,registered,280
11/3/2021,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,registered,394
11/3/2021,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,registered,155
11/3/2021,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,registered,98
11/3/2021,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,registered,108
11/3/2021,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,registered,162
11/3/2021,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,registered,150
11/3/2021,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,registered,120
11/3/2021,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,registered,138
11/3/2021,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,registered,234
11/3/2021,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,registered,465
11/3/2021,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,registered,409
11/3/2021,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,registered,234
11/3/2021,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,registered,198
11/3/2021,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,registered,140
11/3/2021,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0,registered,116
11/3/2021,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,registered,80
11/4/2021,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0,registered,32
11/4/2021,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0,registered,16
11/4/2021,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0,registered,8
11/4/2021,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,registered,7
11/4/2021,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,registered,6
11/4/2021,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0,registered,23
11/4/2021,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,registered,64
11/4/2021,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,registered,235
11/4/2021,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,registered,387
11/4/2021,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,registered,239
11/4/2021,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,registered,115
11/4/2021,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,registered,128
11/4/2021,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,registered,153
11/4/2021,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,registered,161
11/4/2021,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,registered,147
11/4/2021,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,registered,192
